Month,বিভাগ,রাজ্য,বেসামরিক,জনগণ,Email,সাধারণ মানুষ,সমাজ,গভর্নোরেট,জেলা বা প্রশাসনিক অঞ্চল,প্রদেশ,অঞ্চল
2017-11,4.0,0.5,0.5,0.0,75.99453551912569,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2017-12,4.0,0.5,1.0,0.0,71.99482312338223,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2018-01,3.0,0.5,1.0,0.0,75.99453551912569,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2018-02,3.0,0.5,0.5,0.0,75.99453551912569,0.0,2.0,0.0,0.0,0.0,0.9998561978717286
2018-03,3.0,0.5,0.5,0.0,87.99367270635605,0.0,1.0,0.0,0.0,0.0,0.9998561978717286
2018-04,3.0,0.5,1.0,0.0,79.99424791486915,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2018-05,3.0,0.5,0.5,0.0,75.99453551912569,0.0,2.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2018-06,2.0,0.5,0.5,0.0,75.99453551912569,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2018-07,3.0,0.5,1.0,0.0,79.99424791486915,0.0,4.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2018-08,3.0,0.5,0.5,0.0,75.99453551912569,0.0,2.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2018-09,3.0,0.5,0.5,0.0,79.99424791486915,0.0,3.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2018-10,3.0,0.5,0.5,0.0,79.99424791486915,0.0,2.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2018-11,3.0,0.5,0.5,0.5,83.99396031061261,0.5,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2018-12,3.0,0.5,0.5,0.0,63.995398331895316,0.0,1.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2019-01,3.0,0.5,1.0,0.0,75.99453551912569,0.0,1.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2019-02,3.0,0.5,0.5,0.0,79.99424791486915,0.0,1.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2019-03,3.0,0.5,0.5,0.0,91.99338510209952,0.0,1.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2019-04,4.0,0.5,1.0,0.0,95.99309749784297,0.0,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2019-05,3.0,0.5,1.0,0.0,87.99367270635605,0.0,1.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2019-06,3.0,0.5,0.5,0.0,71.99482312338223,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2019-07,4.0,0.5,1.0,0.0,83.99396031061261,0.0,1.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2019-08,5.0,0.5,1.0,0.0,87.99367270635605,0.0,1.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2019-09,5.0,0.5,0.5,0.5,87.99367270635605,0.0,3.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2019-10,5.0,0.5,0.5,0.0,91.99338510209952,0.0,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
