Month,অপর্যাপ্ত,পর্যাপ্ত,প্রাপ্যতা,অভাব,Email,সংঘাত,লড়াই,হত্যা,যুদ্ধ,নরহত্যা,গণহত্যা,আঘাত,হত্যাকাণ্ড,বিস্ফোরণ,গাড়িবোমা,লাশ,অপহরণ,হামলা,আত্মহত্যা,আত্মঘাতী বোমা হামলাকারী,আত্মঘাতী হামলাকারী,ধর্ষণ,নিপীড়ন,সন্ত্রাস,মিলিশিয়া বাহিনী,সামরিক ঘাঁটি,আক্রমণ,আক্রমণ(2),গ্যাং,দল,অপরাধ,চুরি,সংঘর্ষ,যোদ্ধা,মর্টার,রকেট,খাদ্যের সংকট,খাদ্যের ঘাটতি,উচ্ছেদ,পুষ্টি,অবরোধ,জব্দ করা,নাকাবন্দি,শেলিং,সম্পদ,ঘাটতি,শিক্ষা,স্বাস্থ্য,বোমাবর্ষণ,গোলাবর্ষণ,শেল,বোমা,গোলা,বাহিনী,সংঘর্ষরত,বন্দুক,সৈনিক,বিদ্রোহী,অস্থিরতা,অস্থির পরিস্থিতি,সমস্যাগ্রস্ত,বিদ্রোহী যোদ্ধা,মৃত,বিপ্লবী,হত্যা হয়েছে,সঙ্কট,ভিকটিম,গ্রেপ্তার,আটক,আটক ব্যক্তি,বন্দী,আটক কেন্দ্র,বাছবিচারহীন,চেকপয়েন্ট,অপারেশন,অভিযান,নির্যাতন,উপাদান,মৃত্যুদণ্ড কার্যকর করা,ফাঁসি,প্রত্যাহার,বিরোধ,অস্ত্র,দেহ,মুক্তিপণ,গোলাবারুদ,চাকরি,স্বাস্থ্যসেবা,প্রয়োজনীয় যত্ন,বিখণ্ডিত,শহীদ,শহীদ হয়েছেন,সড়কের পাশের বোমা,আহত,গুলি বা রাউন্ড,টহল,ভুক্তভোগী,লক্ষ্য,ভীত,চাপগ্রস্ত,চিন্তায় আছে,লুকিয়ে থাকা,ভয়,কাঁদা,কান্নাকাটি,হিংস্র,সংক্রমণ,ভাইরাস,দূষিত,মৃত্যু,সুরক্ষা,অবহেলা,গৃহহীন,অভ্যন্তরীণ বাস্তুচ্যুত ব্যক্তি,বাস্তুহীন,পালিয়ে যাওয়া,বাস্তুচ্যুতি,শরণার্থী,বাস্তুচ্যুত,বাস্তুচ্যুত করা,অভিবাসন,অপসারণ করা,মুক্তি,বহিষ্কার,পুনর্বাসন,নিষ্কাশন,চাকুরিচ্যুতি,নির্বাসন,স্থানান্তর,ফিরে আসা ব্যক্তি,প্রত্যাবাসিত,ফিরত ব্যক্তি,গৃহযুদ্ধ,সহিংসতা
2022-07,0.0,0.0,0.0,0.5,910824111698.3533,0.0,0.4849457058242843,1.454837117472853,2.909674234945706,0.0,0.0,0.9698914116485686,0.0,0.0,0.0,4.544666088464875,0.0,3.8795656465942745,3.8795656465942745,0.0,0.0,15.518262586377096,0.0,0.0,0.0,0.0,0.0,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,1401.2256267409466,1401.2256267409466,0.0,1401.2256267409466,0.0,0.0,0.0,23329954008.01658,0.0,0.0,0.0,0.0,2124.7729672650466,531.1932418162617,26559.662090813083,3187.15945089757,0.0,0.0,0.0,3394.3143902536704,0.0,9604.582338902146,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,52348.878048780476,52348.878048780476,0.0,52348.878048780476,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,127125.60710760116,635628.0355380058,0.0,0.0,0.0,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,12204058.282329712,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,2046642815.3227503,186058437.75661367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,2082825946.8509374,0.0,0.0,0.0,0.0,143652948708.76593
2022-08,0.0,0.5,0.0,1.0,1016868623968.1091,0.0,0.4849457058242843,1.9397828232971372,4.849457058242843,0.0,0.0,0.9698914116485686,0.0,0.0,0.0,4.544666088464875,0.0,15.518262586377098,3.8795656465942745,0.0,0.0,7.759131293188548,0.0,3.879565646594274,0.0,0.0,0.0,0.0,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,1401.2256267409466,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,23329954008.01658,0.0,0.0,0.0,0.0,3187.15945089757,531.1932418162617,28684.43505807813,3187.15945089757,0.0,0.0,0.0,6788.628780507341,0.0,9604.582338902146,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,279952.6956521739,0.0,0.0,0.0,52348.878048780476,52348.878048780476,0.0,52348.878048780476,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,254251.21421520232,762753.642645607,0.0,254251.21421520234,0.0,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,12204058.282329712,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,527475671.0399999,1054951342.0799998,3162993441.8624325,186058437.75661367,0.0,0.0,0.0,0.0,0.0,260353243.35636717,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,2082825946.8509374,0.0,0.0,0.0,0.0,143652948708.76593
2022-09,0.0,0.0,0.0,1.0,1016868618103.4316,0.0,0.4849457058242843,1.9397828232971372,4.364511352418559,0.0,0.4849457058242843,1.9397828232971372,0.0,0.0,0.0,4.544666088464875,0.0,3.8795656465942745,3.8795656465942745,0.0,0.0,23.277393879565643,0.0,0.0,0.0,0.0,28.337088778729154,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,1401.2256267409466,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,23329954008.01658,0.0,0.0,0.0,0.0,3187.15945089757,531.1932418162617,31871.5945089757,6374.31890179514,0.0,0.0,0.0,3394.3143902536704,2401.1455847255365,14406.87350835322,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,279952.6956521739,0.0,0.0,0.0,52348.878048780476,52348.878048780476,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,127125.60710760116,889879.2497532081,0.0,254251.21421520234,0.0,127125.60710760117,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,23086295.126050416,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,12204058.282329712,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,527475671.0399999,527475671.0399999,0.0,527475671.0399999,2232701253.079364,186058437.75661367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,2082825946.8509374,0.0,0.0,0.0,0.0,0.0
2022-10,0.0,0.0,0.0,1.0,979030899287.8113,0.0,0.4849457058242843,1.9397828232971372,5.819348469891412,0.0,0.9698914116485686,1.9397828232971372,0.0,2.2723330442324374,0.0,4.544666088464875,0.0,3.8795656465942745,3.8795656465942745,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,28.337088778729154,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,1401.2256267409466,1401.2256267409466,0.0,1401.2256267409466,0.0,11664977004.00829,0.0,23329954008.01658,0.0,0.0,0.0,0.0,2124.7729672650466,531.1932418162617,24434.889123548037,3187.15945089757,0.0,0.0,496.58440276406697,3394.3143902536704,0.0,4802.291169451073,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,279952.6956521739,0.0,0.0,0.0,0.0,52348.878048780476,0.0,52348.878048780476,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,127125.60710760116,762753.642645607,0.0,127125.60710760117,127125.60710760117,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,12204058.282329712,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,527475671.0399999,527475671.0399999,2976935004.1058187,186058437.75661367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,12231319908.173908,12231319908.173908,0.0,0.0,0.0,0.0,0.0,2082825946.8509374,0.0,0.0,0.0,0.0,143652948708.76593
2022-11,0.0,0.0,0.0,1.0,1016868618103.4316,0.0,0.4849457058242843,1.9397828232971372,4.364511352418559,0.0,0.4849457058242843,1.9397828232971372,0.0,0.0,0.0,4.544666088464875,0.0,3.8795656465942745,3.8795656465942745,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,28.337088778729154,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,0.0,1401.2256267409466,0.0,1401.2256267409466,0.0,0.0,0.0,23329954008.01658,0.0,0.0,0.0,0.0,3187.15945089757,531.1932418162617,27622.048574445605,4249.545934530093,0.0,0.0,0.0,3394.3143902536704,2401.1455847255365,9604.582338902146,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,68791.79487179486,0.0,68791.79487179486,279952.6956521739,0.0,0.0,0.0,52348.878048780476,52348.878048780476,0.0,52348.878048780476,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,127125.60710760116,889879.2497532081,0.0,127125.60710760117,0.0,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,16272077.70977295,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,29330275.3024911,527475671.0399999,527475671.0399999,0.0,527475671.0399999,1302409064.2962956,186058437.75661367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,12231319908.173908,0.0,0.0,0.0,0.0,2082825946.8509374,0.0,0.0,0.0,0.0,143652948708.76593
2022-12,0.0,0.0,0.0,1.0,568341980056.8462,0.0,0.4849457058242843,1.9397828232971372,2.909674234945706,0.0,0.0,0.9698914116485686,0.0,0.0,0.0,4.544666088464875,0.0,3.8795656465942745,3.8795656465942745,0.0,0.0,7.759131293188548,0.0,3.879565646594274,28.337088778729154,0.0,28.337088778729154,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,0.0,1401.2256267409466,0.0,1401.2256267409466,0.0,0.0,0.0,23329954008.01658,0.0,0.0,0.0,0.0,2124.7729672650466,531.1932418162617,28684.43505807813,3187.15945089757,0.0,0.0,0.0,3394.3143902536704,2401.1455847255365,4802.291169451073,0.0,92248.02292263607,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,52348.878048780476,52348.878048780476,0.0,52348.878048780476,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,127125.60710760116,889879.2497532081,0.0,254251.21421520234,127125.60710760117,127125.60710760117,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,2034009.7137216188,0.0,0.0,12204058.282329712,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,1116350626.539682,186058437.75661367,0.0,0.0,0.0,0.0,0.0,130176621.67818359,0.0,0.0,12231319908.173908,0.0,12231319908.173908,0.0,0.0,520706486.71273434,0.0,0.0,1041412973.4254687,0.0,0.0,0.0,0.0,143652948708.76593
2023-01,0.0,0.0,0.0,1.0,598955206855.8121,0.0,0.24247285291214216,2.4247285291214213,3.3946199407699904,0.0,0.4849457058242843,1.9397828232971372,0.0,0.0,0.0,4.544666088464875,0.0,3.8795656465942745,3.8795656465942745,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,28.337088778729154,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,1401.2256267409466,1401.2256267409466,0.0,1401.2256267409466,0.0,0.0,0.0,23329954008.01658,0.0,0.0,0.0,0.0,2124.7729672650466,531.1932418162617,31871.5945089757,4249.545934530093,0.0,0.0,0.0,3394.3143902536704,0.0,9604.582338902146,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,279952.6956521739,0.0,0.0,0.0,52348.878048780476,52348.878048780476,0.0,52348.878048780476,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,127125.60710760116,762753.642645607,0.0,127125.60710760117,127125.60710760117,254251.21421520234,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,23086295.126050416,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,12204058.282329712,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,527475671.0399999,527475671.0399999,1302409064.2962956,186058437.75661367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,520706486.71273434,0.0,0.0,2082825946.8509374,0.0,0.0,0.0,0.0,0.0
2023-02,0.0,0.5,0.0,1.0,609698929789.6438,0.0,0.4849457058242843,1.9397828232971372,3.8795656465942745,0.0,0.0,1.9397828232971372,0.0,0.0,0.0,4.544666088464875,0.0,3.8795656465942745,3.8795656465942745,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,28.337088778729154,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,1401.2256267409466,1401.2256267409466,0.0,1401.2256267409466,0.0,0.0,0.0,23329954008.01658,0.0,0.0,0.0,0.0,3187.15945089757,531.1932418162617,32933.98099260822,5311.932418162616,0.0,0.0,0.0,3394.3143902536704,2401.1455847255365,9604.582338902146,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,52348.878048780476,52348.878048780476,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,254251.21421520232,1017004.8568608093,0.0,254251.21421520234,127125.60710760117,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,8136038.854886475,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,527475671.0399999,527475671.0399999,0.0,527475671.0399999,1674525939.809523,186058437.75661367,65088310.839091785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,520706486.71273434,0.0,0.0,2082825946.8509374,0.0,0.0,0.0,0.0,143652948708.76593
2023-03,0.0,0.0,0.0,1.0,674504890644.52,0.0,0.4849457058242843,1.454837117472853,4.364511352418559,0.0,1.9397828232971372,1.9397828232971372,0.0,2.2723330442324374,0.0,4.544666088464875,8241809.632333044,3.8795656465942745,3.8795656465942745,0.0,0.0,15.518262586377096,0.0,0.0,0.0,0.0,28.337088778729154,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,1401.2256267409466,1401.2256267409466,0.0,1401.2256267409466,0.0,0.0,0.0,23329954008.01658,0.0,0.0,0.0,0.0,2124.7729672650466,531.1932418162617,31871.5945089757,5311.932418162616,0.0,0.0,0.0,3394.3143902536704,0.0,9604.582338902146,0.0,0.0,92248.02292263607,92248.02292263607,92248.02292263607,0.0,0.0,0.0,68791.79487179486,279952.6956521739,0.0,0.0,0.0,52348.878048780476,52348.878048780476,0.0,52348.878048780476,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,254251.21421520232,1017004.8568608093,0.0,254251.21421520234,254251.21421520234,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,8136038.854886475,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,527475671.0399999,527475671.0399999,744233751.0264547,186058437.75661367,0.0,0.0,0.0,0.0,0.0,130176621.67818359,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,520706486.71273434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143652948708.76593
2023-04,0.0,0.0,0.0,1.0,633087649103.6957,0.0,0.0,0.9698914116485686,3.8795656465942745,0.0,0.0,1.9397828232971372,0.0,2.2723330442324374,0.0,4.544666088464875,0.0,3.8795656465942745,3.8795656465942745,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,28.337088778729154,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,1401.2256267409466,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,23329954008.01658,0.0,0.0,0.0,0.0,2124.7729672650466,531.1932418162617,24434.889123548037,3187.15945089757,0.0,0.0,0.0,3394.3143902536704,0.0,4802.291169451073,0.0,92248.02292263607,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,279952.6956521739,0.0,0.0,0.0,0.0,52348.878048780476,0.0,52348.878048780476,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,127125.60710760116,635628.0355380058,0.0,0.0,0.0,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,8136038.854886475,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,558175313.269841,186058437.75661367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,1041412973.4254687,0.0,0.0,0.0,0.0,0.0
2023-05,0.0,0.5,0.0,1.0,914343335745.1407,0.0,0.4849457058242843,1.454837117472853,4.364511352418559,0.0,0.9698914116485686,2.909674234945706,0.0,2.2723330442324374,0.0,4.544666088464875,0.0,3.8795656465942745,3.8795656465942745,0.0,0.0,7.759131293188548,0.0,3.879565646594274,0.0,0.0,28.337088778729154,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,1401.2256267409466,1401.2256267409466,0.0,1401.2256267409466,0.0,0.0,0.0,23329954008.01658,0.0,0.0,0.0,0.0,3187.15945089757,531.1932418162617,30809.208025343178,5311.932418162616,0.0,0.0,0.0,3394.3143902536704,2401.1455847255365,9604.582338902146,0.0,92248.02292263607,92248.02292263607,92248.02292263607,92248.02292263607,0.0,0.0,0.0,68791.79487179486,279952.6956521739,0.0,0.0,0.0,52348.878048780476,52348.878048780476,0.0,52348.878048780476,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,254251.21421520232,1144130.4639684104,0.0,254251.21421520234,0.0,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,16272077.70977295,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,527475671.0399999,527475671.0399999,0.0,527475671.0399999,558175313.269841,186058437.75661367,0.0,0.0,0.0,0.0,0.0,130176621.67818359,0.0,0.0,0.0,0.0,12231319908.173908,12231319908.173908,0.0,0.0,0.0,0.0,2082825946.8509374,0.0,0.0,0.0,0.0,143652948708.76593
2023-06,0.0,0.5,0.0,1.0,733038721860.7646,0.0,0.4849457058242843,1.454837117472853,4.364511352418559,0.0,0.9698914116485686,1.9397828232971372,0.0,0.0,0.0,4.544666088464875,0.0,3.8795656465942745,3.8795656465942745,0.0,0.0,7.759131293188548,0.0,3.879565646594274,0.0,0.0,28.337088778729154,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,1401.2256267409466,1401.2256267409466,0.0,1401.2256267409466,0.0,0.0,11664977004.00829,46659908016.03316,0.0,0.0,0.0,0.0,3187.15945089757,531.1932418162617,32933.98099260822,8499.091869060187,0.0,0.0,0.0,3394.3143902536704,0.0,4802.291169451073,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,279952.6956521739,0.0,0.0,0.0,0.0,52348.878048780476,0.0,52348.878048780476,0.0,0.0,0.0,1250274.1747572813,254251.21421520232,254251.21421520232,1271256.0710760115,0.0,254251.21421520234,0.0,127125.60710760117,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,12204058.282329712,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,527475671.0399999,527475671.0399999,1116350626.539682,186058437.75661367,0.0,0.0,0.0,0.0,0.0,260353243.35636717,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,2082825946.8509374,0.0,0.0,0.0,0.0,143652948708.76593
2023-07,0.0,0.0,0.0,1.0,602660485549.322,0.0,0.4849457058242843,1.9397828232971372,3.3946199407699904,0.0,0.0,0.9698914116485686,0.0,0.0,0.0,4.544666088464875,0.0,3.8795656465942745,3.8795656465942745,0.0,0.0,15.518262586377096,0.0,0.0,0.0,0.0,28.337088778729154,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,1401.2256267409466,1401.2256267409466,0.0,1401.2256267409466,0.0,0.0,0.0,23329954008.01658,0.0,0.0,0.0,0.0,2124.7729672650466,531.1932418162617,31871.5945089757,5311.932418162616,0.0,0.0,0.0,3394.3143902536704,2401.1455847255365,4802.291169451073,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,52348.878048780476,52348.878048780476,0.0,52348.878048780476,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,254251.21421520232,762753.642645607,0.0,254251.21421520234,0.0,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,12204058.282329712,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,527475671.0399999,527475671.0399999,0.0,527475671.0399999,744233751.0264547,186058437.75661367,0.0,0.0,0.0,0.0,0.0,260353243.35636717,0.0,0.0,0.0,0.0,12231319908.173908,12231319908.173908,0.0,0.0,0.0,0.0,2082825946.8509374,0.0,0.0,0.0,0.0,143652948708.76593
2023-08,0.0,0.0,0.0,1.0,709708767852.748,0.0,0.24247285291214216,2.4247285291214213,3.8795656465942745,0.0,0.4849457058242843,1.9397828232971372,4.364511352418559,0.0,0.0,4.544666088464875,8241809.632333044,11.638696939782823,3.8795656465942745,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,28.337088778729154,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,1401.2256267409466,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,23329954008.01658,0.0,0.0,0.0,0.0,4249.545934530093,531.1932418162617,35058.75395987327,5311.932418162616,0.0,0.0,0.0,3394.3143902536704,0.0,14406.87350835322,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,279952.6956521739,0.0,0.0,0.0,52348.878048780476,52348.878048780476,0.0,52348.878048780476,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,127125.60710760116,1017004.8568608093,0.0,254251.21421520234,127125.60710760117,127125.60710760117,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,20340097.137216188,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,527475671.0399999,527475671.0399999,527475671.0399999,1054951342.0799998,930292188.7830684,93029218.87830684,0.0,0.0,0.0,0.0,0.0,260353243.35636717,0.0,0.0,12231319908.173908,0.0,12231319908.173908,0.0,0.0,0.0,0.0,144173655195.47867,1041412973.4254687,0.0,0.0,0.0,0.0,143652948708.76593
2023-09,0.0,0.0,0.0,1.0,636853086822.9336,0.0,0.4849457058242843,1.9397828232971372,3.8795656465942745,0.0,0.0,0.9698914116485686,4.364511352418559,0.0,0.0,4.544666088464875,8241809.632333044,3.8795656465942745,3.8795656465942745,0.0,0.0,15.518262586377096,0.0,3.879565646594274,0.0,0.0,28.337088778729154,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,0.0,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,23329954008.01658,0.0,0.0,0.0,0.0,3187.15945089757,531.1932418162617,29746.821541710655,7436.705385427664,0.0,0.0,0.0,2897.7299874896034,0.0,4802.291169451073,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,52348.878048780476,52348.878048780476,0.0,52348.878048780476,0.0,0.0,0.0,1250274.1747572813,254251.21421520232,254251.21421520232,1017004.8568608093,0.0,127125.60710760117,0.0,127125.60710760117,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,20340097.137216188,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,29330275.3024911,0.0,527475671.0399999,527475671.0399999,527475671.0399999,558175313.269841,93029218.87830684,0.0,0.0,0.0,0.0,0.0,260353243.35636717,0.0,0.0,12231319908.173908,0.0,12231319908.173908,0.0,520706486.71273434,520706486.71273434,0.0,0.0,2082825946.8509374,0.0,0.0,0.0,0.0,0.0
2023-10,0.0,0.0,0.0,1.0,636792926733.8191,0.0,0.4849457058242843,1.9397828232971372,7.274185587364265,0.0,0.4849457058242843,1.9397828232971372,0.0,2.2723330442324374,0.0,4.544666088464875,0.0,7.759131293188549,3.8795656465942745,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,28.337088778729154,28.337088778729154,911.3043478260868,911.3043478260868,911.3043478260868,911.3043478260868,1401.2256267409466,1401.2256267409466,0.0,1401.2256267409466,0.0,0.0,11664977004.00829,23329954008.01658,5527.9120879120865,0.0,5527.9120879120865,0.0,3187.15945089757,531.1932418162617,26559.662090813083,5311.932418162616,0.0,0.0,0.0,3394.3143902536704,2401.1455847255365,4802.291169451073,0.0,92248.02292263607,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,279952.6956521739,0.0,0.0,0.0,52348.878048780476,52348.878048780476,0.0,52348.878048780476,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,254251.21421520232,1144130.4639684104,0.0,254251.21421520234,127125.60710760117,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,20340097.137216188,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,29330275.3024911,527475671.0399999,527475671.0399999,527475671.0399999,527475671.0399999,558175313.269841,93029218.87830684,0.0,0.0,0.0,0.0,0.0,130176621.67818359,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,520706486.71273434,0.0,0.0,1041412973.4254687,0.0,0.0,0.0,0.0,143652948708.76593
