Month,humanitarian organisations,humanitarian organisations(2),humanitarian organisations(3),humanitarian agencies,Email,operation,nutrition,malnourishment,malnutrition,Email_file1,reconstruction,supplies,medical,grant,Email_file2,workshop,rationing,PDS,PDS(2),Email_file3,charity,charity(2),organisation,shelter,Email_file4,refuge,refuge(2),temporary,temporary(2),Email_file5,death,immunisation,protection,faeces,Email_file6,cash assistance,medicine,medicine(2),medicine(3),Email_file7,suffering,pregnant,basket,container,Email_file8,container_file9,container(2),carton,clothes,Email_file9,emergency,food parcels,money,voucher,Email_file10,humanitarian agencies_file11,humanitarian agencies(2),refugee camp,tent,Email_file11,voucher_file12,dehydration,undernutrition,cash grant,Email_file12,cash grant_file13,cash grant(2),army,Email_file13,host community,refugee camps,tents,host communities,Email_file14,coping strategies,coping strategies(2),aid,aid(2),Email_file15,aid_file16,relief,outbreak,outbreak(2),Email_file16,infectious diseases,epidemic,disease,contagious,Email_file17,donor,donor(2),donor(3),vaccination,Email_file18,vaccination_file19,campaign,campaign(2),campaign(3),Email_file19,polio,cholera,operation_file20,operation(2),Email_file20,relief efforts,disaster,emergency situation,complex humanitarian emergency situation,Email_file21
2010-11,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0
2010-12,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0
2011-01,0,0.0,0,0,81,0,0,0,0.0,51,0.0,0.0,3,0.0,5,0.0,0,0.0,0.0,14,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,19,0,0,0.0,0,6,0,0,0,0,81,0.0,0,0,51,81,51,51,0,0,81,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,21,0.0,0.0,0,0,1.0,0,0,0,8,0,0.0,0.0,0.0,23,0.0,0,0.0,0.0,6,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,32,0.0,0.0,0,0,81,0,0,0,0,81
2011-02,0,0.0,0,0,80,0,0,0,0.0,51,0.0,0.0,4,0.0,5,0.0,0,0.0,0.0,14,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,19,0,0,0.0,0,6,0,0,0,0,80,0.0,0,0,0,80,0,0,0,0,80,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,21,0.0,0.0,0,0,1.0,0,0,0,8,0,0.0,0.0,0.0,23,0.0,0,0.0,0.0,6,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,32,0.0,0.0,0,0,80,0,0,0,0,80
2011-03,0,0.0,0,0,76,0,0,0,0.0,48,0.0,0.0,0,0.0,4,0.0,0,0.0,0.0,13,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,18,6,0,0.0,0,6,0,0,0,0,76,0.0,0,0,0,76,0,0,0,0,76,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,20,0.0,0.0,0,0,1.0,0,0,5,8,0,0.0,0.0,0.0,21,0.0,0,0.0,0.0,6,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,30,0.0,0.0,0,0,76,0,0,0,0,76
2011-04,0,0.0,0,0,96,0,0,0,0.0,61,0.0,0.0,0,0.0,6,0.0,0,0.0,0.0,17,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,22,3,0,0.0,0,7,0,0,0,0,96,0.0,0,0,0,96,0,0,0,0,96,0.0,0,1.0,0.0,2.0,0,0,0.0,0.0,25,0.0,0.0,0,0,1.0,0,0,0,10,0,0.0,0.0,0.0,27,0.0,0,0.0,0.0,8,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,38,0.0,0.0,0,0,96,0,0,0,0,96
2011-05,0,0.0,0,0,76,0,0,0,0.0,48,0.0,0.0,3,0.0,5,0.0,0,0.0,0.0,13,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,18,7,0,0.0,0,6,0,40,41,50,76,0.0,0,0,32,76,32,32,0,0,76,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,20,0.0,0.0,0,0,1.0,0,0,4,8,0,0.0,0.0,0.0,21,0.0,0,0.0,0.0,6,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,31,0.0,0.0,0,0,76,0,0,0,0,76
2011-06,0,0.0,0,0,100,0,0,0,0.0,63,0.0,0.0,4,0.0,6,0.0,0,0.0,0.0,17,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,23,3,0,0.0,0,8,0,0,0,0,100,0.0,0,0,0,100,0,0,0,0,100,0.0,0,2.0,0.0,2.0,0,0,0.0,0.0,26,0.0,0.0,0,0,2.0,0,0,3,10,0,0.0,0.0,0.0,28,0.0,0,0.0,0.0,8,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,40,0.0,0.0,0,0,100,0,0,0,0,100
2011-07,0,0.0,0,0,64,0,0,0,0.0,41,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,11,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,15,3,0,0.0,0,5,0,40,0,0,64,0.0,0,0,0,64,0,0,0,0,64,0.0,0,2.0,0.0,1.0,0,0,0.0,0.0,17,0.0,0.0,0,0,1.0,0,0,4,7,0,0.0,0.0,0.0,18,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,26,0.0,0.0,0,0,64,0,0,0,0,64
2011-08,0,0.0,0,0,58,25,0,0,0.0,37,0.0,0.0,5,0.0,3,0.0,0,0.0,0.0,10,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,14,0,0,0.0,0,4,0,0,0,0,58,0.0,0,0,34,58,34,34,0,0,58,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,15,0.0,0.0,0,0,1.0,0,0,0,6,0,0.0,0.0,0.0,16,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,23,0.0,0.0,40,40,58,0,0,0,0,58
2011-09,0,0.0,0,0,63,0,0,0,0.0,40,0.0,0.0,5,0.0,4,0.0,0,0.0,0.0,11,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,15,2,0,0.0,0,5,0,57,42,0,63,0.0,0,0,30,63,30,30,0,0,63,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,16,0.0,0.0,0,0,1.0,0,0,5,6,0,0.0,0.0,0.0,18,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,25,0.0,0.0,0,0,63,0,0,0,0,63
2011-10,0,0.0,0,0,74,0,0,0,0.0,47,0.0,0.0,8,0.0,4,0.0,0,0.0,0.0,13,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,17,3,0,0.0,0,6,0,26,38,31,74,0.0,31,0,29,74,29,29,0,0,74,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,19,0.0,0.0,0,0,1.0,0,0,4,7,0,0.0,0.0,0.0,21,0.0,0,0.0,0.0,6,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,30,0.0,0.0,0,0,74,0,0,0,0,74
2011-11,0,0.0,0,0,60,0,0,0,0.0,38,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,10,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,14,0,0,0.0,0,5,0,0,0,0,60,0.0,0,0,0,60,0,0,0,0,60,0.5,0,1.0,0.0,1.0,0,0,0.0,0.0,16,0.0,0.0,0,0,1.0,0,0,3,6,0,0.0,0.0,0.0,17,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,24,0.0,0.0,0,0,60,0,0,0,0,60
2011-12,0,0.0,0,0,31,0,0,0,0.0,20,0.0,0.0,3,0.0,2,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,7,2,0,0.0,0,2,0,0,0,0,31,0.0,24,0,23,31,23,23,0,0,31,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,8,0.0,0.0,0,0,0.5,0,0,0,3,0,0.0,0.0,0.0,9,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,13,0.0,0.0,0,0,31,0,0,0,0,31
2012-01,0,0.0,0,0,74,0,0,0,0.0,47,0.0,0.0,4,0.0,4,0.0,0,0.0,0.0,13,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,17,2,0,0.0,0,6,0,28,22,30,74,0.0,0,0,47,74,47,47,0,0,74,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,19,0.0,0.0,0,0,1.0,0,0,4,7,0,0.0,0.0,0.0,21,0.0,0,0.0,0.0,6,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,30,0.0,0.0,0,0,74,0,0,0,0,74
2012-02,0,0.0,0,0,82,0,29,0,0.0,52,0.0,0.0,4,0.0,5,0.0,0,0.0,0.0,14,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,19,0,0,3.0,0,6,0,34,25,0,82,0.0,0,0,26,82,26,26,0,0,82,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,21,0.0,0.0,0,0,1.0,0,0,5,8,0,0.0,0.0,0.0,23,0.0,0,0.0,0.0,6,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,33,0.0,0.0,0,0,82,0,0,0,0,82
2012-03,0,0.0,0,0,54,0,0,0,0.0,34,0.0,0.0,3,0.0,3,0.0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,13,2,0,0.0,0,4,0,29,24,24,54,0.0,25,0,32,54,32,32,0,0,54,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,14,0.0,0.0,0,0,1.0,0,0,3,5,0,0.0,0.0,0.0,15,0.0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,22,0.0,0.0,0,0,54,0,0,0,0,54
2012-04,0,0.0,0,0,51,0,0,0,0.0,32,0.0,0.0,5,0.0,3,0.0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,12,3,0,0.0,0,4,0,38,29,27,51,0.0,0,0,37,51,37,37,0,0,51,0.0,0,2.0,0.0,1.0,0,0,0.0,0.0,13,0.0,0.0,0,0,1.0,0,0,4,5,0,0.0,0.0,0.0,14,0.0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,21,0.0,0.0,0,0,51,0,0,0,0,51
2012-05,0,0.0,0,0,53,0,0,0,0.0,34,0.0,0.0,3,0.0,3,0.0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,12,2,0,0.0,0,4,0,15,17,21,53,0.0,19,0,15,53,15,15,0,0,53,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,14,0.0,0.0,0,0,1.0,0,0,2,5,0,0.0,0.0,0.0,15,0.0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,21,0.0,0.0,0,0,53,0,0,0,0,53
2012-06,0,0.0,0,0,89,0,0,0,0.0,56,0.0,0.0,4,0.0,5,0.0,0,0.0,0.0,15,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,21,0,0,0.0,0,7,0,23,0,24,89,0.0,0,0,32,89,32,32,0,0,89,0.0,0,1.0,0.0,2.0,0,0,0.0,0.0,23,0.0,0.0,0,0,1.0,0,0,5,9,0,0.0,0.0,0.0,25,0.0,0,0.0,0.0,7,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,36,0.0,0.0,0,0,89,0,0,0,0,89
2012-07,0,0.0,0,0,85,0,0,0,0.0,54,0.0,0.0,4,0.0,5,0.0,0,0.0,0.0,15,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,20,3,0,0.0,0,7,0,34,48,31,85,0.0,0,0,28,85,28,28,0,0,85,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,22,0.0,0.0,0,0,1.0,0,0,3,9,0,0.0,0.0,0.0,24,0.0,0,0.0,0.0,7,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,34,0.0,0.0,0,0,85,0,0,0,0,85
2012-08,0,0.0,0,0,52,15,0,0,0.0,33,0.0,0.0,5,0.0,3,0.0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,12,3,0,0.0,0,4,0,37,32,37,52,0.0,26,0,26,52,26,26,0,0,52,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,14,0.0,0.0,0,0,1.0,0,0,4,5,0,0.0,0.0,0.0,15,0.0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,21,0.0,0.0,24,24,52,0,0,0,0,52
2012-09,0,0.0,0,0,75,0,0,0,0.0,48,0.0,0.0,7,0.0,4,0.0,0,0.0,0.0,13,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,18,0,0,0.0,0,6,0,33,34,26,75,0.0,44,0,29,75,29,29,0,0,75,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,20,0.0,0.0,0,0,1.0,0,0,3,8,0,0.0,0.0,0.0,21,0.0,0,0.0,0.0,6,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0.0,5,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,30,0.0,0.0,0,0,75,0,0,0,0,75
2012-10,0,0.0,0,0,49,22,0,0,0.0,31,0.0,0.0,4,0.0,3,0.0,0,0.0,0.0,8,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,11,2,0,0.0,0,4,0,27,23,34,49,0.0,0,0,28,49,28,28,0,0,49,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,13,0.0,0.0,0,0,1.0,0,0,3,5,0,0.0,0.0,0.0,14,0.0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,20,0.0,0.0,35,35,49,0,0,0,0,49
2012-11,0,0.0,0,0,53,0,0,0,0.0,33,0.0,0.0,8,0.0,3,0.0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,12,2,0,0.0,0,4,0,23,26,28,53,0.0,0,0,28,53,28,28,0,0,53,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,14,0.0,0.0,0,0,1.0,0,0,2,5,0,0.0,0.0,0.0,15,0.0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,21,0.0,0.0,0,0,53,0,0,0,0,53
2012-12,0,0.0,0,0,66,19,0,0,0.0,41,0.0,0.0,8,0.0,4,0.0,0,0.0,0.0,11,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,15,2,0,0.0,0,5,0,31,25,17,66,0.0,25,0,31,66,31,31,0,0,66,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,17,0.0,0.0,0,0,1.0,0,0,3,7,0,0.0,0.0,0.0,18,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,26,0.0,0.0,30,30,66,0,0,0,0,66
2013-01,0,0.0,0,0,68,17,0,0,0.0,43,0.0,0.0,4,0.0,4,0.0,0,0.0,0.0,12,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,16,2,0,0.0,0,5,0,33,30,28,68,0.0,0,0,23,68,23,23,0,0,68,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,18,0.0,0.0,0,0,1.0,0,0,4,7,0,0.0,0.0,0.0,19,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,27,0.0,0.0,27,27,68,0,0,0,0,68
2013-02,0,0.0,0,0,62,0,0,15,0.0,39,0.0,0.0,4,0.0,4,0.0,0,0.0,0.0,11,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,14,3,0,0.0,0,5,0,41,45,44,62,0.0,0,0,36,62,36,36,0,0,62,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,16,0.0,0.0,0,0,1.0,0,0,6,6,0,0.0,0.0,0.0,17,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,10.0,0.0,10.0,25,0.0,0.0,0,0,62,0,21,0,0,62
2013-03,0,0.0,0,0,76,13,11,0,0.0,48,0.0,0.0,4,0.0,5,0.0,0,0.0,0.0,13,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,18,2,0,0.0,0,6,0,28,37,26,76,0.0,17,0,0,76,0,0,0,18,76,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,20,0.0,0.0,0,0,1.0,0,0,3,8,0,0.0,0.0,0.0,22,0.0,0,0.0,0.0,6,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,6,0.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,31,0.0,0.0,21,21,76,0,0,0,0,76
2013-04,0,0.0,0,0,55,0,0,0,0.0,35,0.0,0.0,3,0.0,3,0.0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,13,2,0,0.0,0,4,0,27,24,28,55,0.0,22,0,41,55,41,41,0,0,55,0.0,0,1.0,0.0,1.0,0,0,4.0,0.0,14,0.0,0.0,0,0,1.0,0,0,4,6,0,0.0,0.0,0.0,15,0.0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,22,0.0,0.0,0,0,55,0,0,0,0,55
2013-05,0,0.0,0,0,65,15,0,0,0.0,41,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,11,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,15,2,0,0.0,0,5,0,23,19,24,65,0.0,21,0,25,65,25,25,0,16,65,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,17,0.0,0.0,0,0,1.0,0,0,0,7,0,0.0,0.0,0.0,18,0.0,0,1.0,0.0,5,0.5,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,26,0.0,0.0,23,23,65,0,0,0,0,65
2013-06,0,0.0,0,0,73,0,0,0,0.0,46,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,13,0.0,0.0,0.0,0.0,4,0.0,5.0,0.0,0.0,17,4,0,0.0,0,6,0,41,28,28,73,0.0,14,0,48,73,48,48,0,21,73,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,19,0.0,0.0,0,0,1.0,0,0,3,7,0,0.0,0.0,0.0,20,0.0,0,0.0,0.0,6,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,29,0.0,0.0,0,0,73,0,0,0,0,73
2013-07,0,0.0,0,0,66,11,0,0,0.0,42,0.0,0.0,2,0.0,4,0.0,0,0.0,0.0,11,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,15,3,0,0.0,0,5,0,32,33,26,66,0.0,0,0,42,66,42,42,0,0,66,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,17,0.0,0.0,0,0,1.0,0,0,4,7,0,0.0,0.0,0.0,19,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,27,0.0,0.0,17,17,66,0,0,0,0,66
2013-08,0,0.0,0,0,82,11,0,0,0.0,52,0.0,0.0,4,0.0,5,0.0,0,0.0,0.0,14,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,19,2,0,0.0,0,6,0,34,22,28,82,0.0,0,0,22,82,22,22,0,0,82,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,21,0.0,0.0,0,0,1.0,0,0,6,8,0,0.0,0.0,0.0,23,0.0,0,0.0,0.0,7,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,6,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,33,0.0,0.0,17,17,82,0,0,0,0,82
2013-09,0,0.0,0,0,56,8,0,0,0.0,36,0.0,0.0,4,0.0,3,0.0,0,0.0,0.0,10,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,13,2,0,0.0,0,4,0,39,24,35,56,0.0,17,0,50,56,50,50,0,0,56,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,15,0.0,0.0,0,0,1.0,0,0,4,6,0,0.0,0.0,0.0,16,0.0,0,0.0,1.0,4,0.0,0.0,0.5,0.0,2,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,23,0.0,0.0,13,13,56,0,0,0,0,56
2013-10,0,0.0,0,0,58,9,0,0,0.0,36,0.0,0.0,7,0.0,3,0.0,0,0.0,0.0,10,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,13,2,0,0.0,0,4,0,25,22,21,58,0.0,17,0,38,58,38,38,0,15,58,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,15,0.0,0.0,0,0,1.0,0,0,3,6,0,0.0,0.0,0.0,16,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,23,0.0,0.0,15,15,58,0,0,0,0,58
2013-11,0,0.0,0,0,72,8,0,0,0.0,45,0.0,0.0,4,0.0,4,0.0,0,0.0,0.0,12,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,17,2,0,0.0,0,6,0,21,20,23,72,0.0,22,0,36,72,36,36,0,0,72,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,19,0.0,0.0,0,0,1.0,0,0,3,7,0,0.0,0.0,0.0,20,0.0,0,0.0,0.0,6,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0.0,5,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,29,13.0,0.0,13,13,72,0,0,0,0,72
2013-12,0,0.0,0,0,66,7,0,0,0.0,42,0.0,0.0,4,0.0,4,0.0,0,0.0,0.0,11,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,15,4,0,0.0,0,5,0,26,31,28,66,0.0,14,0,43,66,43,43,0,14,66,0.5,0,1.0,0.0,1.0,0,0,0.0,0.0,17,0.0,0.0,0,0,1.0,0,0,5,7,0,0.0,0.0,0.0,19,0.0,0,1.0,0.0,5,0.5,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,27,0.0,0.0,12,12,66,0,0,0,0,66
2014-01,0,0.0,0,0,73,11,0,0,0.0,46,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,13,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,17,2,0,0.0,0,6,0,24,30,26,73,0.0,11,0,47,73,47,47,11,0,73,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,19,0.0,0.0,0,0,1.0,0,0,3,7,0,0.0,0.0,0.0,20,0.0,0,0.0,1.0,6,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,29,0.0,0.0,17,17,73,0,0,0,0,73
2014-02,0,0.0,0,0,76,11,0,0,0.0,48,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,13,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,18,0,0,0.0,0,6,0,31,26,28,76,0.0,14,0,30,76,30,30,25,0,76,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,20,0.0,0.0,0,0,1.0,0,0,3,8,0,0.0,0.0,0.0,21,0.0,0,0.0,0.0,6,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,30,0.0,0.0,18,18,76,0,0,0,0,76
2014-03,0,0.0,0,0,59,9,0,0,0.0,37,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,10,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,14,2,0,1.0,0,5,0,40,35,37,59,0.0,17,0,62,59,62,62,0,0,59,0.0,0,1.0,0.0,1.0,0,0,0.0,0.0,15,0.0,0.0,0,0,1.0,0,0,3,6,0,0.0,0.0,0.0,17,0.0,0,0.0,1.0,5,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,24,0.0,0.0,14,14,59,0,0,0,0,59
