Month,Christmas,Mawlid,Ashoura,Hijra,Email,Arba'een,Arba'een(2),Nowruz,Easter,welfare,retirement,pension,charity,Ashura,Arbaeen,Arbaeen(2),allowance,zaka,zaka(2),Ramadan,Eid al-Fitr,Eid al-Adha
2020-12,14.335748792270529,0.0,0,0.6549591887212466,26.909953580833317,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2021-01,7.4178743961352644,0.0,0,0.6549591887212466,25.758828178904057,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2021-02,7.4178743961352644,0.0,0,0.6770962156814246,26.33439087986869,0.0,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2021-03,7.4178743961352644,0.0,0,0.6770962156814246,27.773297632280265,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2021-04,7.4178743961352644,0.0,0,0.6328221617610685,26.909953580833317,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.0,0.0,0.0,27.671497584541058,0.0,0.0
2021-05,7.4178743961352644,0.0,0,0.6549591887212466,26.33439087986869,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,6.9178743961352644,0.0
2021-06,7.4178743961352644,0.0,0,0.6549591887212466,28.774226393121143,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2021-07,7.4178743961352644,0.0,0,0.6549591887212466,26.33439087986869,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2021-08,7.4178743961352644,0.0,0,0.6106851348008904,26.909953580833317,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.35419243136284934,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2021-09,7.4178743961352644,0.0,0,0.6328221617610685,27.197734931315633,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2021-10,7.4178743961352644,0.0,0,0.6549591887212466,28.48644504263883,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.0,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2021-11,7.4178743961352644,0.0,0,0.6549591887212466,53.24527322154289,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2021-12,14.335748792270529,0.0,0,0.7435072965619589,24.895484127457113,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2022-01,7.4178743961352644,0.0,0,0.7435072965619589,26.33439087986869,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2022-02,7.4178743961352644,0.0,0,0.6992332426416028,29.349789094085775,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2022-03,7.4178743961352644,0.0,0,0.7213702696017809,31.6520398979443,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,13.835748792270529,0.0,0.0
2022-04,7.4178743961352644,0.0,0,0.6549591887212466,32.22760259890892,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,27.671497584541058,0.0,0.0
2022-05,7.4178743961352644,0.0,0,0.6770962156814246,50.517656357808114,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.04427405392035617,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,6.9178743961352644,0.0
2022-06,7.4178743961352644,0.0,0,0.6549591887212466,49.36653095587886,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2022-07,7.4178743961352644,0.0,0,0.6770962156814246,31.076477196979667,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.08854810784071233,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,6.9178743961352644
2022-08,7.4178743961352644,0.0,0,0.6549591887212466,34.667438112161385,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.265644323522137,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2022-09,7.4178743961352644,0.0,0,0.6549591887212466,34.667438112161385,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.17709621568142467,0.0,0.0,0.0,0.08854810784071233,0.0,0.0,6.9178743961352644,0.0,0.0
